timestamp,Adult Use of Marijuana Act,Alcohol abuse,Anorexia nervosa,Arnold Schwarzenegger,Arthritis,Board of supervisors,California,California Department of Food and Agriculture,California Department of Public Health,California Proposition 19 (1972),California Proposition 19 (2010),California Proposition 215 (1996),California Proposition 36 (2000),California Senate Bill 420,California State Legislature,Cancer,Cannabis in California,Caregiver,Charles R. Breyer,Chronic pain,Conant v. McCaffrey,Dan Lungren,Decriminalization,Dennis Peron,Diego de Borica,District attorney,Drug Policy Alliance,Drug abuse,Drug possession,Ed Rosenthal,Emerald Triangle,Financial Crimes Enforcement Network,Financial compensation,Fort Ross,Glaucoma,Gonzales v. Raich,Governor of California,Gray Davis,HIV/AIDS,Hashish,Initiatives and referendums in the United States,Interstate commerce,John Chiang (California politician),Life imprisonment,Los Angeles,"Marijuana Control, Regulation, and Education Act",Medical cannabis,Medical necessity,Migraine,Mission San José (California),Multiple sclerosis,National Organization for the Reform of Marijuana Laws,Oakland Cannabis Buyers' Cooperative,"Oakland, California",Oaksterdam University,Paraquat,Pete Wilson,Plant cultivation,Prima facie,Proposition 215,Psychoactive drug,Recreational marijuana,Richard Lee (activist),Rohrabacher–Farr amendment,Rolling paper,Russian colonization of the Americas,"San Diego County, California",San Francisco,San Francisco Cannabis Buyers Club,"Santa Ana, California","Santa Cruz, California",Schedule I drugs,Sonoratown,Spasticity,Supreme Court of California,Terence Hallinan,Time (magazine),Tom Ammiano,United States,United States Department of Justice,United States v. Oakland Cannabis Buyers' Cooperative,Veto,West Hollywood,Wo/Men's Alliance for Medical Marijuana
2016-10-13,110.0,529.0,3000.0,15297.0,2746.0,53.0,10986.0,30.0,16.0,12.0,124.0,257.0,55.0,94.0,247.0,6411.0,717.0,334.0,26.0,442.0,5.0,61.0,178.0,49.0,9.0,769.0,64.0,188.0,89.0,36.0,225.0,199.0,64.0,49.0,3147.0,485.0,721.0,513.0,6995.0,2024.0,449.0,51.0,253.0,1599.0,9829.0,11.0,1842.0,56.0,4224.0,90.0,8199.0,80.0,3.0,1904.0,58.0,432.0,331.0,26.0,994.0,1.0,1579.0,3.0,12.0,,250.0,237.0,601.0,6073.0,15.0,1218.0,820.0,,3.0,597.0,149.0,44.0,1902.0,36.0,46969.0,1423.0,15.0,955.0,74.0,1.0
2016-10-14,103.0,480.0,2616.0,21765.0,2433.0,56.0,10136.0,21.0,18.0,8.0,81.0,197.0,34.0,91.0,232.0,5712.0,732.0,267.0,22.0,371.0,6.0,48.0,147.0,29.0,10.0,664.0,68.0,196.0,60.0,36.0,228.0,156.0,51.0,44.0,2966.0,277.0,606.0,530.0,6424.0,1839.0,378.0,69.0,191.0,1387.0,9475.0,7.0,1532.0,27.0,3995.0,76.0,7572.0,83.0,5.0,1837.0,45.0,383.0,365.0,14.0,812.0,9.0,1349.0,3.0,7.0,,232.0,228.0,568.0,6121.0,11.0,775.0,850.0,,1.0,474.0,116.0,32.0,1946.0,32.0,43596.0,1381.0,16.0,808.0,78.0,4.0
2016-10-15,107.0,357.0,2486.0,17875.0,2202.0,36.0,9686.0,22.0,10.0,6.0,86.0,205.0,21.0,65.0,214.0,5112.0,709.0,273.0,16.0,315.0,3.0,46.0,142.0,30.0,5.0,547.0,45.0,166.0,62.0,26.0,259.0,114.0,38.0,57.0,2593.0,136.0,651.0,436.0,5406.0,1805.0,187.0,34.0,132.0,1591.0,9184.0,17.0,1312.0,19.0,3627.0,58.0,6503.0,74.0,5.0,1885.0,58.0,308.0,301.0,27.0,637.0,3.0,1313.0,3.0,7.0,,232.0,178.0,462.0,5772.0,19.0,522.0,897.0,,1.0,434.0,112.0,29.0,1436.0,20.0,40676.0,1037.0,20.0,599.0,87.0,2.0
2016-10-16,113.0,456.0,2992.0,18605.0,2257.0,52.0,10593.0,30.0,8.0,8.0,82.0,179.0,35.0,63.0,221.0,5772.0,805.0,278.0,16.0,320.0,7.0,48.0,115.0,26.0,13.0,661.0,48.0,209.0,68.0,40.0,244.0,92.0,47.0,50.0,2677.0,213.0,607.0,467.0,6498.0,1924.0,331.0,35.0,121.0,1905.0,10366.0,6.0,1502.0,23.0,3603.0,77.0,7229.0,79.0,1.0,2593.0,48.0,365.0,293.0,11.0,889.0,1.0,1440.0,3.0,4.0,,210.0,219.0,523.0,6320.0,7.0,581.0,946.0,0.0,3.0,449.0,140.0,32.0,1524.0,37.0,40251.0,1123.0,12.0,630.0,93.0,2.0
2016-10-17,121.0,601.0,3087.0,16230.0,2712.0,62.0,11559.0,29.0,10.0,10.0,121.0,209.0,39.0,86.0,269.0,6521.0,792.0,346.0,43.0,387.0,3.0,78.0,174.0,31.0,5.0,710.0,59.0,248.0,85.0,36.0,288.0,193.0,66.0,69.0,3373.0,388.0,803.0,602.0,7294.0,1863.0,476.0,59.0,167.0,1555.0,10343.0,13.0,1697.0,54.0,4493.0,85.0,8221.0,100.0,2.0,2146.0,53.0,529.0,481.0,23.0,1156.0,3.0,1601.0,2.0,10.0,,226.0,270.0,1146.0,6685.0,13.0,646.0,985.0,1.0,,611.0,163.0,34.0,2039.0,27.0,47558.0,1558.0,32.0,851.0,103.0,1.0
2016-10-18,131.0,579.0,3192.0,14929.0,2761.0,61.0,11645.0,42.0,16.0,7.0,114.0,226.0,50.0,84.0,343.0,6839.0,774.0,355.0,161.0,374.0,6.0,40.0,170.0,31.0,4.0,738.0,64.0,236.0,82.0,40.0,290.0,198.0,69.0,57.0,3583.0,318.0,810.0,575.0,7231.0,1914.0,468.0,74.0,229.0,1405.0,10340.0,8.0,1671.0,44.0,4420.0,111.0,8182.0,86.0,3.0,1910.0,55.0,511.0,407.0,12.0,1198.0,4.0,1662.0,2.0,6.0,,248.0,275.0,626.0,6358.0,14.0,601.0,996.0,,1.0,647.0,160.0,43.0,1762.0,26.0,48046.0,1550.0,29.0,828.0,87.0,2.0
2016-10-19,121.0,538.0,3335.0,13850.0,2533.0,81.0,11495.0,25.0,14.0,14.0,127.0,232.0,57.0,63.0,311.0,6587.0,687.0,321.0,128.0,409.0,8.0,75.0,182.0,30.0,6.0,750.0,51.0,211.0,80.0,47.0,244.0,177.0,75.0,67.0,3287.0,344.0,738.0,596.0,7503.0,1962.0,485.0,46.0,185.0,1631.0,10595.0,13.0,1762.0,44.0,4535.0,113.0,8374.0,83.0,3.0,2024.0,57.0,507.0,383.0,22.0,1203.0,2.0,1514.0,1.0,9.0,,231.0,293.0,625.0,6485.0,13.0,636.0,913.0,,1.0,579.0,144.0,39.0,1875.0,31.0,52692.0,1417.0,22.0,790.0,69.0,3.0
2016-10-20,146.0,600.0,3310.0,15073.0,2453.0,72.0,11420.0,23.0,15.0,5.0,100.0,227.0,45.0,88.0,260.0,6580.0,730.0,320.0,60.0,413.0,5.0,63.0,186.0,21.0,8.0,741.0,48.0,203.0,73.0,35.0,272.0,195.0,59.0,74.0,3378.0,415.0,871.0,533.0,7255.0,1796.0,483.0,54.0,239.0,1533.0,10233.0,11.0,1677.0,52.0,4458.0,98.0,8096.0,82.0,0.0,2110.0,58.0,463.0,379.0,22.0,935.0,5.0,1469.0,1.0,8.0,,188.0,256.0,566.0,6200.0,6.0,608.0,858.0,,0.0,567.0,163.0,46.0,1764.0,21.0,50243.0,1517.0,14.0,895.0,62.0,3.0
2016-10-21,123.0,399.0,2974.0,15255.0,2216.0,69.0,10547.0,53.0,24.0,9.0,108.0,193.0,51.0,70.0,223.0,6957.0,666.0,250.0,35.0,356.0,6.0,45.0,136.0,32.0,6.0,710.0,43.0,160.0,68.0,34.0,248.0,153.0,46.0,53.0,3014.0,289.0,752.0,516.0,6259.0,1858.0,415.0,54.0,175.0,1426.0,10197.0,15.0,1453.0,32.0,4052.0,135.0,7342.0,82.0,4.0,1882.0,49.0,443.0,344.0,17.0,871.0,4.0,1394.0,7.0,7.0,,239.0,235.0,556.0,6059.0,10.0,663.0,900.0,,1.0,476.0,148.0,36.0,1683.0,29.0,46098.0,1255.0,18.0,667.0,54.0,3.0
2016-10-22,182.0,526.0,2702.0,15054.0,2166.0,57.0,9533.0,89.0,8.0,6.0,64.0,184.0,29.0,63.0,236.0,5407.0,650.0,197.0,20.0,271.0,2.0,37.0,125.0,21.0,7.0,586.0,25.0,154.0,81.0,25.0,354.0,89.0,35.0,50.0,2647.0,156.0,735.0,507.0,6039.0,1750.0,243.0,35.0,129.0,1344.0,9450.0,5.0,1165.0,23.0,3726.0,56.0,6609.0,51.0,0.0,2080.0,56.0,337.0,304.0,9.0,677.0,1.0,1198.0,1.0,9.0,,223.0,171.0,557.0,5905.0,5.0,538.0,867.0,,2.0,398.0,126.0,30.0,1622.0,34.0,35961.0,974.0,10.0,556.0,68.0,4.0
2016-10-23,152.0,456.0,2905.0,16146.0,2202.0,45.0,11648.0,75.0,11.0,9.0,106.0,188.0,31.0,57.0,241.0,5679.0,751.0,243.0,19.0,401.0,1.0,52.0,101.0,22.0,15.0,602.0,37.0,151.0,73.0,27.0,288.0,88.0,43.0,58.0,2750.0,179.0,798.0,510.0,6751.0,1997.0,342.0,48.0,152.0,1655.0,10300.0,10.0,1377.0,30.0,3600.0,53.0,7394.0,71.0,4.0,2240.0,32.0,382.0,340.0,15.0,751.0,12.0,1293.0,0.0,6.0,,230.0,171.0,665.0,6669.0,9.0,548.0,938.0,1.0,3.0,493.0,122.0,23.0,1938.0,19.0,40121.0,1172.0,12.0,537.0,78.0,3.0
2016-10-24,158.0,561.0,3158.0,16811.0,2783.0,60.0,12496.0,114.0,19.0,5.0,125.0,201.0,53.0,77.0,368.0,7243.0,756.0,341.0,43.0,427.0,15.0,45.0,151.0,20.0,6.0,684.0,54.0,185.0,64.0,45.0,333.0,168.0,63.0,55.0,3375.0,412.0,928.0,744.0,7295.0,2134.0,534.0,48.0,194.0,1723.0,10701.0,10.0,1664.0,52.0,4842.0,160.0,8829.0,87.0,,2106.0,35.0,472.0,497.0,19.0,1028.0,6.0,1535.0,2.0,8.0,,216.0,247.0,818.0,6904.0,8.0,679.0,974.0,1.0,1.0,592.0,211.0,33.0,2041.0,35.0,44270.0,1646.0,33.0,779.0,77.0,11.0
2016-10-25,160.0,513.0,3226.0,16422.0,2633.0,70.0,12953.0,30.0,19.0,5.0,95.0,219.0,43.0,80.0,338.0,8865.0,761.0,316.0,286.0,399.0,4.0,52.0,157.0,25.0,6.0,815.0,60.0,175.0,64.0,53.0,236.0,187.0,71.0,71.0,3480.0,393.0,894.0,672.0,7158.0,2033.0,553.0,69.0,179.0,1596.0,10200.0,4.0,1658.0,39.0,4714.0,95.0,8002.0,141.0,4.0,2067.0,65.0,527.0,448.0,17.0,1068.0,8.0,1470.0,2.0,11.0,,248.0,203.0,583.0,6822.0,9.0,641.0,909.0,,5.0,593.0,176.0,43.0,1787.0,33.0,44459.0,1671.0,23.0,777.0,88.0,1.0
2016-10-26,182.0,522.0,3289.0,15875.0,2604.0,88.0,11483.0,76.0,21.0,8.0,116.0,295.0,70.0,98.0,325.0,7301.0,782.0,323.0,158.0,385.0,8.0,44.0,189.0,32.0,3.0,704.0,64.0,171.0,75.0,45.0,318.0,197.0,66.0,64.0,3470.0,430.0,870.0,555.0,9579.0,2085.0,621.0,41.0,153.0,1559.0,10483.0,9.0,1809.0,41.0,4250.0,97.0,8332.0,116.0,1.0,2313.0,64.0,517.0,388.0,28.0,1015.0,4.0,1591.0,2.0,8.0,,206.0,266.0,640.0,6177.0,12.0,589.0,925.0,2.0,2.0,579.0,173.0,30.0,1636.0,26.0,43634.0,1593.0,23.0,740.0,68.0,2.0
2016-10-27,192.0,503.0,3300.0,15035.0,2424.0,80.0,11916.0,59.0,21.0,8.0,125.0,300.0,47.0,80.0,366.0,6426.0,820.0,308.0,148.0,429.0,5.0,61.0,154.0,30.0,5.0,768.0,60.0,165.0,75.0,48.0,352.0,191.0,41.0,56.0,3295.0,299.0,792.0,545.0,12322.0,2134.0,589.0,59.0,163.0,1805.0,10412.0,13.0,1780.0,47.0,4109.0,109.0,8065.0,121.0,4.0,1825.0,59.0,532.0,399.0,12.0,960.0,7.0,1484.0,0.0,7.0,,198.0,257.0,598.0,6223.0,8.0,667.0,888.0,1.0,2.0,564.0,158.0,58.0,1634.0,27.0,43739.0,1595.0,16.0,757.0,61.0,0.0
2016-10-28,140.0,381.0,3075.0,15433.0,2209.0,57.0,10473.0,24.0,13.0,9.0,93.0,210.0,28.0,86.0,279.0,6019.0,726.0,280.0,138.0,374.0,2.0,62.0,123.0,27.0,3.0,646.0,46.0,162.0,71.0,35.0,249.0,147.0,56.0,65.0,2672.0,241.0,655.0,540.0,7187.0,1781.0,493.0,49.0,150.0,1430.0,9699.0,10.0,1851.0,28.0,3623.0,111.0,7296.0,96.0,6.0,1723.0,47.0,427.0,346.0,21.0,816.0,2.0,1418.0,2.0,12.0,,194.0,232.0,707.0,5866.0,12.0,551.0,748.0,1.0,,494.0,151.0,32.0,1458.0,20.0,39895.0,2245.0,22.0,725.0,80.0,3.0
2016-10-29,113.0,324.0,2886.0,13271.0,2057.0,60.0,10347.0,13.0,13.0,6.0,61.0,219.0,30.0,57.0,213.0,4881.0,650.0,205.0,114.0,327.0,3.0,33.0,73.0,24.0,8.0,545.0,33.0,137.0,54.0,30.0,234.0,86.0,27.0,44.0,2219.0,109.0,534.0,469.0,5446.0,1793.0,240.0,34.0,114.0,1170.0,8928.0,17.0,1352.0,12.0,3172.0,66.0,6176.0,80.0,0.0,1633.0,27.0,321.0,298.0,21.0,644.0,4.0,1118.0,4.0,5.0,,220.0,155.0,448.0,5163.0,11.0,488.0,923.0,0.0,2.0,360.0,121.0,29.0,1382.0,23.0,32999.0,3686.0,16.0,451.0,78.0,2.0
2016-10-30,98.0,402.0,3019.0,14595.0,2278.0,69.0,10473.0,18.0,16.0,5.0,75.0,166.0,25.0,80.0,261.0,5295.0,696.0,213.0,100.0,311.0,2.0,30.0,123.0,34.0,9.0,593.0,44.0,174.0,59.0,33.0,247.0,113.0,36.0,74.0,2403.0,179.0,614.0,501.0,5681.0,2038.0,275.0,39.0,113.0,1374.0,10002.0,4.0,1464.0,37.0,3216.0,77.0,7074.0,108.0,2.0,2132.0,39.0,377.0,371.0,14.0,826.0,1.0,1201.0,7.0,4.0,,234.0,187.0,768.0,5966.0,9.0,501.0,1044.0,0.0,,409.0,145.0,40.0,1544.0,33.0,36335.0,4657.0,12.0,489.0,101.0,2.0
2016-10-31,134.0,509.0,3232.0,13490.0,2525.0,75.0,10700.0,23.0,16.0,11.0,95.0,217.0,48.0,76.0,336.0,5971.0,699.0,251.0,80.0,372.0,11.0,50.0,161.0,21.0,8.0,744.0,80.0,170.0,90.0,32.0,247.0,164.0,67.0,51.0,3059.0,301.0,622.0,560.0,6345.0,2023.0,582.0,34.0,141.0,1344.0,10161.0,17.0,1481.0,32.0,4011.0,85.0,8747.0,180.0,1.0,1976.0,27.0,519.0,339.0,18.0,934.0,6.0,1517.0,6.0,6.0,,197.0,221.0,592.0,6309.0,12.0,554.0,879.0,1.0,0.0,556.0,196.0,45.0,1845.0,24.0,41785.0,5335.0,21.0,759.0,114.0,
2016-11-01,312.0,482.0,4005.0,15844.0,2497.0,89.0,12192.0,32.0,14.0,12.0,121.0,196.0,55.0,100.0,329.0,6392.0,755.0,356.0,34.0,437.0,1.0,50.0,190.0,34.0,11.0,727.0,57.0,148.0,80.0,40.0,201.0,181.0,63.0,53.0,3100.0,319.0,748.0,531.0,6686.0,2595.0,504.0,100.0,165.0,1438.0,9611.0,17.0,1508.0,40.0,4034.0,108.0,8574.0,95.0,1.0,1844.0,51.0,508.0,366.0,17.0,905.0,9.0,1506.0,5.0,9.0,,197.0,249.0,574.0,5962.0,22.0,709.0,790.0,,,577.0,126.0,50.0,1750.0,36.0,45249.0,3824.0,23.0,714.0,103.0,3.0
2016-11-02,719.0,479.0,3560.0,15830.0,2667.0,117.0,11703.0,28.0,13.0,21.0,182.0,262.0,50.0,95.0,349.0,6956.0,886.0,328.0,26.0,441.0,9.0,37.0,170.0,30.0,5.0,786.0,42.0,161.0,75.0,123.0,247.0,201.0,81.0,66.0,3342.0,293.0,812.0,649.0,7366.0,1987.0,630.0,98.0,186.0,1621.0,10641.0,13.0,1705.0,51.0,4472.0,115.0,9346.0,105.0,3.0,1994.0,56.0,490.0,379.0,18.0,1018.0,7.0,1707.0,1.0,8.0,,193.0,256.0,572.0,6441.0,10.0,814.0,828.0,,3.0,548.0,150.0,49.0,1807.0,43.0,46933.0,3232.0,35.0,781.0,81.0,3.0
2016-11-03,541.0,489.0,3306.0,16912.0,2683.0,95.0,11635.0,29.0,23.0,10.0,162.0,235.0,45.0,93.0,358.0,6875.0,798.0,361.0,51.0,384.0,2.0,67.0,185.0,22.0,6.0,670.0,74.0,163.0,109.0,46.0,190.0,208.0,58.0,54.0,3118.0,274.0,959.0,671.0,6865.0,1931.0,677.0,87.0,144.0,1423.0,10212.0,10.0,1794.0,38.0,4314.0,108.0,8618.0,111.0,1.0,2057.0,48.0,509.0,382.0,21.0,918.0,6.0,1563.0,3.0,12.0,,236.0,213.0,613.0,6151.0,9.0,691.0,863.0,,1.0,610.0,193.0,40.0,1832.0,28.0,49298.0,4226.0,39.0,785.0,85.0,1.0
2016-11-04,522.0,532.0,3121.0,16687.0,2444.0,60.0,12477.0,21.0,11.0,12.0,134.0,211.0,38.0,120.0,398.0,6827.0,935.0,297.0,53.0,390.0,6.0,44.0,168.0,45.0,5.0,677.0,167.0,176.0,77.0,46.0,220.0,146.0,65.0,62.0,3009.0,222.0,856.0,600.0,6375.0,1993.0,549.0,59.0,131.0,1408.0,10103.0,5.0,1615.0,29.0,3943.0,105.0,8039.0,114.0,1.0,2352.0,37.0,420.0,434.0,15.0,813.0,4.0,1489.0,5.0,11.0,,197.0,203.0,592.0,6008.0,7.0,688.0,819.0,0.0,1.0,550.0,168.0,38.0,1808.0,23.0,45970.0,3095.0,35.0,742.0,56.0,
2016-11-05,497.0,381.0,2908.0,15916.0,2304.0,55.0,11041.0,13.0,8.0,12.0,140.0,171.0,29.0,68.0,312.0,6149.0,1078.0,245.0,12.0,370.0,1.0,44.0,118.0,21.0,10.0,615.0,46.0,133.0,75.0,44.0,239.0,91.0,53.0,54.0,2697.0,125.0,740.0,532.0,5892.0,2063.0,330.0,51.0,124.0,1281.0,9394.0,10.0,1279.0,24.0,3758.0,68.0,6769.0,75.0,1.0,2144.0,28.0,373.0,484.0,10.0,641.0,4.0,1244.0,2.0,8.0,,227.0,202.0,549.0,5564.0,6.0,585.0,839.0,1.0,0.0,410.0,146.0,54.0,1433.0,29.0,39445.0,1827.0,17.0,515.0,78.0,2.0
2016-11-06,508.0,479.0,3920.0,17334.0,2433.0,78.0,12936.0,17.0,16.0,13.0,126.0,206.0,36.0,94.0,307.0,6225.0,842.0,307.0,22.0,377.0,2.0,62.0,140.0,38.0,9.0,694.0,45.0,160.0,71.0,27.0,223.0,82.0,67.0,50.0,2837.0,180.0,918.0,705.0,7591.0,1982.0,441.0,41.0,145.0,1558.0,10312.0,9.0,1610.0,34.0,3749.0,57.0,7729.0,75.0,2.0,2108.0,39.0,412.0,625.0,16.0,707.0,4.0,1303.0,2.0,11.0,,224.0,187.0,578.0,6415.0,9.0,563.0,905.0,0.0,1.0,495.0,136.0,52.0,1647.0,46.0,45245.0,1934.0,16.0,530.0,86.0,3.0
2016-11-07,1063.0,526.0,3542.0,16940.0,2719.0,107.0,14684.0,41.0,18.0,12.0,231.0,263.0,45.0,95.0,490.0,6817.0,1119.0,552.0,36.0,402.0,3.0,72.0,220.0,68.0,8.0,841.0,77.0,180.0,90.0,43.0,306.0,196.0,50.0,65.0,3399.0,326.0,1165.0,731.0,7502.0,1900.0,791.0,84.0,212.0,1488.0,10501.0,12.0,2004.0,30.0,4527.0,86.0,8571.0,131.0,1.0,5678.0,89.0,559.0,770.0,15.0,1012.0,4.0,1638.0,5.0,18.0,,236.0,272.0,697.0,7347.0,13.0,601.0,958.0,1.0,2.0,605.0,148.0,56.0,1845.0,34.0,56522.0,3361.0,45.0,890.0,94.0,3.0
2016-11-08,2293.0,521.0,3412.0,17692.0,2634.0,171.0,19533.0,30.0,24.0,25.0,411.0,545.0,78.0,169.0,739.0,6317.0,1407.0,537.0,17.0,446.0,12.0,85.0,262.0,60.0,6.0,1003.0,65.0,194.0,79.0,44.0,338.0,188.0,63.0,63.0,3377.0,315.0,1781.0,1086.0,7172.0,1821.0,1354.0,83.0,232.0,2240.0,10608.0,15.0,2346.0,51.0,4343.0,138.0,10269.0,151.0,4.0,2331.0,52.0,472.0,800.0,18.0,906.0,8.0,1601.0,11.0,9.0,,226.0,203.0,702.0,6841.0,10.0,604.0,877.0,1.0,1.0,638.0,167.0,81.0,2011.0,235.0,80399.0,2350.0,45.0,1202.0,88.0,5.0
2016-11-09,18294.0,491.0,2786.0,33249.0,2281.0,130.0,43691.0,31.0,32.0,52.0,583.0,1659.0,110.0,486.0,989.0,5844.0,14433.0,429.0,30.0,386.0,4.0,93.0,389.0,75.0,3.0,913.0,73.0,134.0,91.0,32.0,623.0,192.0,62.0,55.0,3524.0,471.0,6587.0,1673.0,6341.0,1777.0,2475.0,70.0,394.0,1112.0,11283.0,26.0,6088.0,47.0,3930.0,93.0,7221.0,276.0,1.0,2551.0,92.0,471.0,1611.0,20.0,750.0,9.0,1386.0,80.0,13.0,,210.0,238.0,782.0,6738.0,26.0,572.0,803.0,,1.0,548.0,184.0,183.0,2070.0,75.0,207796.0,3118.0,50.0,3560.0,69.0,4.0
2016-11-10,4035.0,532.0,3286.0,28886.0,2315.0,149.0,36170.0,29.0,29.0,34.0,214.0,677.0,68.0,256.0,1059.0,5980.0,5898.0,434.0,41.0,389.0,6.0,91.0,259.0,41.0,9.0,720.0,90.0,146.0,82.0,44.0,472.0,183.0,80.0,83.0,3240.0,465.0,4710.0,1729.0,6571.0,1974.0,1397.0,60.0,605.0,1290.0,10484.0,32.0,3301.0,33.0,4180.0,115.0,7585.0,164.0,3.0,3461.0,83.0,457.0,1276.0,24.0,790.0,13.0,1558.0,48.0,19.0,,235.0,277.0,740.0,6632.0,25.0,728.0,809.0,,2.0,575.0,204.0,177.0,1951.0,42.0,100149.0,3113.0,51.0,1730.0,74.0,5.0
2016-11-11,1519.0,468.0,2701.0,24206.0,2302.0,76.0,28603.0,35.0,18.0,31.0,133.0,462.0,60.0,162.0,808.0,5539.0,3988.0,354.0,21.0,385.0,5.0,96.0,187.0,44.0,6.0,617.0,80.0,150.0,102.0,31.0,405.0,112.0,55.0,76.0,3052.0,302.0,2910.0,1429.0,5929.0,1985.0,826.0,45.0,643.0,1161.0,10347.0,33.0,2114.0,40.0,3855.0,59.0,18374.0,129.0,4.0,2742.0,61.0,390.0,1054.0,16.0,715.0,10.0,1269.0,19.0,8.0,,233.0,261.0,683.0,6314.0,35.0,647.0,774.0,0.0,1.0,510.0,167.0,156.0,1785.0,51.0,75866.0,2477.0,38.0,1147.0,100.0,6.0
2016-11-12,706.0,393.0,2512.0,21822.0,2217.0,56.0,20932.0,23.0,9.0,12.0,119.0,294.0,39.0,142.0,649.0,5102.0,3311.0,289.0,22.0,358.0,2.0,77.0,181.0,43.0,10.0,618.0,59.0,156.0,74.0,36.0,315.0,102.0,62.0,81.0,2821.0,220.0,1999.0,1046.0,5407.0,2076.0,518.0,33.0,343.0,1225.0,10033.0,22.0,1717.0,28.0,3507.0,60.0,20797.0,109.0,4.0,2288.0,49.0,364.0,775.0,25.0,646.0,2.0,1218.0,23.0,6.0,,237.0,178.0,624.0,6026.0,23.0,571.0,829.0,,1.0,483.0,129.0,148.0,1752.0,61.0,58797.0,1801.0,35.0,789.0,88.0,1.0
